도,시군,품목,작기,농가명,week,조사일자,개체번호,액아 개수,액아구분,초장,엽수,엽장,엽폭,엽병장,관부직경,화방번호,화방별착과수
충남,부여,딸기,1,11,27.0,2021-03-22,3.0,0.0,본주,36.0,16.0,8.0,7.7,15.0,18.79,5.0,3.0
충남,부여,딸기,1,11,27.0,2021-03-22,3.0,0.0,본주,36.0,16.0,8.0,7.7,15.0,18.79,6.0,4.0
충남,부여,딸기,1,11,27.0,2021-03-22,4.0,1.0,본주,35.5,21.0,9.0,7.0,18.0,18.79,3.0,
충남,부여,딸기,1,11,27.0,2021-03-22,4.0,1.0,본주,35.5,21.0,9.0,7.0,18.0,18.79,4.0,3.0
충남,부여,딸기,1,11,27.0,2021-03-22,4.0,1.0,본주,35.5,21.0,9.0,7.0,18.0,18.79,5.0,2.0
충남,부여,딸기,1,11,27.0,2021-03-22,4.0,1.0,본주,35.5,21.0,9.0,7.0,18.0,18.79,6.0,2.0
충남,부여,딸기,1,11,27.0,2021-03-22,4.0,1.0,본주,35.5,21.0,9.0,7.0,18.0,18.79,7.0,
충남,부여,딸기,1,11,27.0,2021-03-22,4.0,1.0,본주,35.5,21.0,9.0,7.0,18.0,18.79,8.0,
충남,부여,딸기,1,11,27.0,2021-03-22,4.0,1.0,액1,35.5,21.0,9.0,7.0,18.0,18.79,1.0,1.0
충남,부여,딸기,1,11,28.0,2021-03-29,1.0,1.0,액1,31.5,23.0,7.5,6.3,14.0,15.53,1.0,2.0
충남,부여,딸기,1,11,28.0,2021-03-29,1.0,1.0,액1,31.5,23.0,7.5,6.3,14.0,15.53,2.0,3.0
충남,부여,딸기,1,11,28.0,2021-03-29,1.0,1.0,액1,31.5,23.0,7.5,6.3,14.0,15.53,3.0,1.0
충남,부여,딸기,1,11,28.0,2021-03-29,1.0,1.0,본주,31.5,23.0,7.5,6.3,14.0,15.53,4.0,2.0
충남,부여,딸기,1,11,28.0,2021-03-29,1.0,1.0,본주,31.5,23.0,7.5,6.3,14.0,15.53,5.0,1.0
충남,부여,딸기,1,11,28.0,2021-03-29,1.0,1.0,본주,31.5,23.0,7.5,6.3,14.0,15.53,6.0,3.0
충남,부여,딸기,1,11,28.0,2021-03-29,1.0,1.0,본주,31.5,23.0,7.5,6.3,14.0,15.53,7.0,4.0
충남,부여,딸기,1,11,28.0,2021-03-29,2.0,0.0,본주,19.5,4.0,3.5,2.8,7.0,14.17,3.0,2.0
충남,부여,딸기,1,11,28.0,2021-03-29,3.0,0.0,본주,40.5,15.0,8.0,7.0,15.0,18.76,4.0,3.0
충남,부여,딸기,1,11,28.0,2021-03-29,3.0,0.0,본주,40.5,15.0,8.0,7.0,15.0,18.76,5.0,3.0
충남,부여,딸기,1,11,28.0,2021-03-29,3.0,0.0,본주,40.5,15.0,8.0,7.0,15.0,18.76,6.0,5.0
충남,부여,딸기,1,11,28.0,2021-03-29,4.0,1.0,본주,35.5,22.0,8.8,7.0,18.0,19.1,5.0,2.0
충남,부여,딸기,1,11,28.0,2021-03-29,4.0,1.0,본주,35.5,22.0,8.8,7.0,18.0,19.1,6.0,2.0
충남,부여,딸기,1,11,28.0,2021-03-29,4.0,1.0,본주,35.5,22.0,8.8,7.0,18.0,19.1,7.0,2.0
충남,부여,딸기,1,11,28.0,2021-03-29,4.0,1.0,본주,35.5,22.0,8.8,7.0,18.0,19.1,8.0,2.0
충남,부여,딸기,1,11,28.0,2021-03-29,4.0,1.0,액1,35.5,22.0,8.8,7.0,18.0,19.1,1.0,1.0
충남,부여,딸기,1,11,29.0,2021-04-05,1.0,1.0,액1,31.0,22.0,8.6,7.0,14.2,15.37,1.0,2.0
충남,부여,딸기,1,11,29.0,2021-04-05,1.0,1.0,액1,31.0,22.0,8.6,7.0,14.2,15.37,2.0,2.0
충남,부여,딸기,1,11,29.0,2021-04-05,1.0,1.0,액1,31.0,22.0,8.6,7.0,14.2,15.37,3.0,1.0
충남,부여,딸기,1,11,29.0,2021-04-05,1.0,1.0,본주,31.0,22.0,8.6,7.0,14.2,15.37,4.0,1.0
충남,부여,딸기,1,11,29.0,2021-04-05,1.0,1.0,본주,31.0,22.0,8.6,7.0,14.2,15.37,6.0,3.0
충남,부여,딸기,1,11,29.0,2021-04-05,1.0,1.0,본주,31.0,22.0,8.6,7.0,14.2,15.37,7.0,4.0
충남,부여,딸기,1,11,29.0,2021-04-05,3.0,0.0,본주,42.0,16.0,8.0,6.5,17.5,19.33,4.0,3.0
충남,부여,딸기,1,11,29.0,2021-04-05,3.0,0.0,본주,42.0,16.0,8.0,6.5,17.5,19.33,5.0,3.0
충남,부여,딸기,1,11,29.0,2021-04-05,3.0,0.0,본주,42.0,16.0,8.0,6.5,17.5,19.33,6.0,6.0
충남,부여,딸기,1,11,29.0,2021-04-05,4.0,1.0,본주,35.5,24.0,8.0,6.4,15.0,15.93,10.0,1.0
충남,부여,딸기,1,11,29.0,2021-04-05,4.0,1.0,본주,35.5,24.0,8.0,6.4,15.0,15.93,5.0,2.0
충남,부여,딸기,1,11,29.0,2021-04-05,4.0,1.0,본주,35.5,24.0,8.0,6.4,15.0,15.93,6.0,2.0
충남,부여,딸기,1,11,29.0,2021-04-05,4.0,1.0,본주,35.5,24.0,8.0,6.4,15.0,15.93,7.0,4.0
충남,부여,딸기,1,11,29.0,2021-04-05,4.0,1.0,본주,35.5,24.0,8.0,6.4,15.0,15.93,8.0,4.0
충남,부여,딸기,1,11,29.0,2021-04-05,4.0,1.0,본주,35.5,24.0,8.0,6.4,15.0,15.93,9.0,6.0
충남,부여,딸기,1,11,29.0,2021-04-05,4.0,1.0,액1,35.5,24.0,8.0,6.4,15.0,15.93,1.0,1.0
충남,부여,딸기,1,11,29.0,2021-04-05,4.0,1.0,액1,35.5,24.0,8.0,6.4,15.0,15.93,2.0,1.0
충남,부여,딸기,1,11,30.0,2021-04-12,1.0,1.0,액1,31.0,22.0,8.6,7.0,15.0,15.54,1.0,1.0
충남,부여,딸기,1,11,30.0,2021-04-12,1.0,1.0,액1,31.0,22.0,8.6,7.0,15.0,15.54,2.0,2.0
충남,부여,딸기,1,11,30.0,2021-04-12,1.0,1.0,액1,31.0,22.0,8.6,7.0,15.0,15.54,3.0,1.0
충남,부여,딸기,1,11,30.0,2021-04-12,1.0,1.0,본주,31.0,22.0,8.6,7.0,15.0,15.54,6.0,3.0
충남,부여,딸기,1,11,30.0,2021-04-12,1.0,1.0,본주,31.0,22.0,8.6,7.0,15.0,15.54,7.0,4.0
충남,부여,딸기,1,11,30.0,2021-04-12,1.0,1.0,본주,31.0,22.0,8.6,7.0,15.0,15.54,8.0,1.0
충남,부여,딸기,1,11,30.0,2021-04-12,3.0,0.0,본주,44.5,15.0,8.0,7.0,17.5,20.02,5.0,3.0
충남,부여,딸기,1,11,30.0,2021-04-12,3.0,0.0,본주,44.5,15.0,8.0,7.0,17.5,20.02,6.0,4.0
충남,부여,딸기,1,11,30.0,2021-04-12,4.0,1.0,본주,35.8,27.0,8.0,6.3,15.0,19.14,10.0,5.0
충남,부여,딸기,1,11,30.0,2021-04-12,4.0,1.0,본주,35.8,27.0,8.0,6.3,15.0,19.14,7.0,4.0
충남,부여,딸기,1,11,30.0,2021-04-12,4.0,1.0,본주,35.8,27.0,8.0,6.3,15.0,19.14,8.0,2.0
충남,부여,딸기,1,11,30.0,2021-04-12,4.0,1.0,본주,35.8,27.0,8.0,6.3,15.0,19.14,9.0,3.0
충남,부여,딸기,1,11,30.0,2021-04-12,4.0,1.0,액1,35.8,27.0,8.0,6.3,15.0,19.14,1.0,1.0
충남,부여,딸기,1,11,30.0,2021-04-12,4.0,1.0,액1,35.8,27.0,8.0,6.3,15.0,19.14,2.0,3.0
충남,부여,딸기,1,11,31.0,2021-04-19,1.0,1.0,액1,31.0,22.0,9.0,7.0,15.0,15.82,1.0,1.0
충남,부여,딸기,1,11,31.0,2021-04-19,1.0,1.0,액1,31.0,22.0,9.0,7.0,15.0,15.82,2.0,2.0
충남,부여,딸기,1,11,31.0,2021-04-19,1.0,1.0,액1,31.0,22.0,9.0,7.0,15.0,15.82,3.0,1.0
충남,부여,딸기,1,11,31.0,2021-04-19,1.0,1.0,본주,31.0,22.0,9.0,7.0,15.0,15.82,6.0,1.0
충남,부여,딸기,1,11,31.0,2021-04-19,1.0,1.0,본주,31.0,22.0,9.0,7.0,15.0,15.82,7.0,3.0
충남,부여,딸기,1,11,31.0,2021-04-19,1.0,1.0,본주,31.0,22.0,9.0,7.0,15.0,15.82,8.0,3.0
충남,부여,딸기,1,11,31.0,2021-04-19,3.0,0.0,본주,43.1,14.0,8.2,6.8,17.5,19.71,6.0,4.0
충남,부여,딸기,1,11,31.0,2021-04-19,4.0,1.0,본주,35.5,27.0,7.5,5.8,15.5,20.57,10.0,6.0
충남,부여,딸기,1,11,31.0,2021-04-19,4.0,1.0,본주,35.5,27.0,7.5,5.8,15.5,20.57,7.0,4.0
충남,부여,딸기,1,11,31.0,2021-04-19,4.0,1.0,본주,35.5,27.0,7.5,5.8,15.5,20.57,8.0,2.0
충남,부여,딸기,1,11,31.0,2021-04-19,4.0,1.0,본주,35.5,27.0,7.5,5.8,15.5,20.57,9.0,3.0
충남,부여,딸기,1,11,31.0,2021-04-19,4.0,1.0,액1,35.5,27.0,7.5,5.8,15.5,20.57,2.0,4.0
충남,부여,딸기,1,11,32.0,2021-04-26,1.0,1.0,액1,31.0,28.0,8.0,5.7,14.0,15.31,2.0,2.0
충남,부여,딸기,1,11,32.0,2021-04-26,1.0,1.0,액1,31.0,28.0,8.0,5.7,14.0,15.31,3.0,1.0
충남,부여,딸기,1,11,32.0,2021-04-26,1.0,1.0,본주,31.0,28.0,8.0,5.7,14.0,15.31,7.0,3.0
충남,부여,딸기,1,11,32.0,2021-04-26,1.0,1.0,본주,31.0,28.0,8.0,5.7,14.0,15.31,8.0,5.0
충남,부여,딸기,1,11,32.0,2021-04-26,3.0,0.0,본주,45.0,14.0,11.0,9.0,20.0,20.35,6.0,3.0
충남,부여,딸기,1,11,32.0,2021-04-26,3.0,0.0,본주,45.0,14.0,11.0,9.0,20.0,20.35,7.0,
충남,부여,딸기,1,11,32.0,2021-04-26,4.0,1.0,본주,36.0,32.0,8.0,6.2,15.2,19.47,10.0,8.0
충남,부여,딸기,1,11,32.0,2021-04-26,4.0,1.0,본주,36.0,32.0,8.0,6.2,15.2,19.47,11.0,3.0
충남,부여,딸기,1,11,32.0,2021-04-26,4.0,1.0,본주,36.0,32.0,8.0,6.2,15.2,19.47,7.0,4.0
충남,부여,딸기,1,11,32.0,2021-04-26,4.0,1.0,본주,36.0,32.0,8.0,6.2,15.2,19.47,8.0,2.0
충남,부여,딸기,1,11,32.0,2021-04-26,4.0,1.0,본주,36.0,32.0,8.0,6.2,15.2,19.47,9.0,2.0
충남,부여,딸기,1,11,32.0,2021-04-26,4.0,1.0,액1,36.0,32.0,8.0,6.2,15.2,19.47,2.0,5.0
충남,논산,딸기,1,16,1.0,2020-09-16,1.0,0.0,본주,28.0,3.0,8.0,7.0,18.0,8.6,0.0,
충남,논산,딸기,1,16,1.0,2020-09-16,2.0,0.0,본주,25.0,5.0,6.0,5.0,15.0,12.0,0.0,
충남,논산,딸기,1,16,1.0,2020-09-16,3.0,0.0,본주,28.0,6.0,5.0,4.0,13.0,12.6,0.0,
충남,논산,딸기,1,16,1.0,2020-09-16,4.0,0.0,본주,34.0,5.0,5.0,4.0,18.0,11.6,0.0,
충남,논산,딸기,1,16,2.0,2020-09-22,1.0,0.0,본주,27.0,5.0,5.0,4.0,10.0,8.8,0.0,
충남,논산,딸기,1,16,2.0,2020-09-22,2.0,0.0,본주,26.0,5.0,6.0,5.0,14.0,13.8,0.0,
충남,논산,딸기,1,16,2.0,2020-09-22,3.0,0.0,본주,26.0,6.0,5.0,4.0,13.0,13.0,0.0,
충남,논산,딸기,1,16,2.0,2020-09-22,4.0,0.0,본주,34.0,5.0,6.0,4.5,15.0,12.0,0.0,
충남,논산,딸기,1,16,3.0,,1.0,0.0,,22.0,5.0,6.75,5.25,9.0,10.9,,
충남,논산,딸기,1,16,3.0,,2.0,0.0,,21.0,4.0,6.75,5.25,10.5,14.1,,
충남,논산,딸기,1,16,3.0,,3.0,0.0,,21.0,5.0,6.5,5.0,10.0,11.6,,
충남,논산,딸기,1,16,3.0,,4.0,0.0,,28.0,4.0,6.75,5.25,10.5,11.65,,
충남,논산,딸기,1,16,4.0,2020-10-07,1.0,0.0,본주,18.0,5.0,8.5,6.5,8.0,13.0,0.0,
충남,논산,딸기,1,16,4.0,2020-10-07,2.0,0.0,본주,16.0,4.0,7.5,5.5,7.0,14.4,0.0,
충남,논산,딸기,1,16,4.0,2020-10-07,3.0,0.0,본주,16.0,4.0,8.0,6.0,7.0,10.2,0.0,
충남,논산,딸기,1,16,4.0,2020-10-07,4.0,0.0,본주,22.0,4.0,7.5,6.0,6.0,11.3,0.0,
충남,논산,딸기,1,16,5.0,2020-10-14,1.0,0.0,본주,20.0,4.0,10.0,8.0,8.0,14.3,0.0,
충남,논산,딸기,1,16,5.0,2020-10-14,2.0,0.0,본주,20.0,4.0,8.0,6.5,7.0,15.0,0.0,
충남,논산,딸기,1,16,5.0,2020-10-14,3.0,0.0,본주,19.0,4.0,8.0,6.0,9.0,12.3,0.0,
충남,논산,딸기,1,16,5.0,2020-10-14,4.0,0.0,본주,18.0,5.0,8.0,6.0,7.0,12.1,0.0,
충남,논산,딸기,1,16,6.0,2020-10-21,1.0,0.0,본주,22.0,4.0,11.0,9.0,9.0,15.2,0.0,
충남,논산,딸기,1,16,6.0,2020-10-21,2.0,0.0,본주,23.0,4.0,9.0,8.0,9.0,15.5,0.0,
충남,논산,딸기,1,16,6.0,2020-10-21,3.0,0.0,본주,23.0,5.0,8.0,6.0,9.0,14.3,0.0,
충남,논산,딸기,1,16,6.0,2020-10-21,4.0,0.0,본주,21.0,5.0,10.0,9.0,10.0,13.6,0.0,
충남,논산,딸기,1,16,7.0,2020-10-28,1.0,0.0,본주,22.0,5.0,11.0,10.0,8.0,15.8,0.0,
충남,논산,딸기,1,16,7.0,2020-10-28,2.0,0.0,본주,26.0,5.0,11.0,9.0,10.0,16.0,1.0,
충남,논산,딸기,1,16,7.0,2020-10-28,3.0,0.0,본주,26.0,5.0,10.0,8.0,11.0,15.1,0.0,
충남,논산,딸기,1,16,7.0,2020-10-28,4.0,0.0,본주,26.0,6.0,10.0,9.0,8.0,14.3,0.0,
충남,논산,딸기,1,16,8.0,2020-11-04,1.0,0.0,본주,25.0,6.0,10.0,8.0,14.0,16.7,1.0,3.0
충남,논산,딸기,1,16,8.0,2020-11-04,2.0,0.0,본주,29.0,5.0,12.0,10.0,13.0,17.8,1.0,2.0
충남,논산,딸기,1,16,8.0,2020-11-04,3.0,0.0,본주,29.0,6.0,12.0,10.0,13.0,16.7,1.0,1.0
충남,논산,딸기,1,16,8.0,2020-11-04,4.0,0.0,본주,27.0,8.0,10.0,9.0,14.0,16.1,1.0,2.0
충남,논산,딸기,1,16,9.0,2020-11-10,1.0,0.0,본주,28.0,7.0,10.5,9.0,15.0,20.2,1.0,6.0
충남,논산,딸기,1,16,9.0,2020-11-10,2.0,0.0,본주,31.0,6.0,11.0,9.0,15.5,20.5,1.0,3.0
충남,논산,딸기,1,16,9.0,2020-11-10,3.0,0.0,본주,31.0,6.0,10.5,9.0,17.5,16.2,1.0,4.0
충남,논산,딸기,1,16,9.0,2020-11-10,4.0,0.0,본주,31.0,10.0,10.0,8.5,18.0,25.9,1.0,3.0
충남,논산,딸기,1,16,10.0,2020-11-17,1.0,0.0,본주,30.0,8.0,10.0,8.0,16.0,23.1,1.0,10.0
충남,논산,딸기,1,16,10.0,2020-11-17,2.0,0.0,본주,32.0,6.0,12.0,9.0,15.0,20.7,1.0,7.0
충남,논산,딸기,1,16,10.0,2020-11-17,3.0,0.0,본주,32.0,6.0,11.0,8.0,18.0,17.7,1.0,8.0
충남,논산,딸기,1,16,10.0,2020-11-17,4.0,0.0,본주,32.0,12.0,8.0,6.0,16.0,26.7,1.0,6.0
충남,논산,딸기,1,16,11.0,2020-11-24,1.0,0.0,본주,32.0,7.0,10.0,8.0,16.0,23.7,1.0,12.0
충남,논산,딸기,1,16,11.0,2020-11-24,2.0,0.0,본주,34.0,7.0,11.0,9.0,20.0,21.4,1.0,7.0
충남,논산,딸기,1,16,11.0,2020-11-24,3.0,0.0,본주,31.0,7.0,9.0,8.0,19.0,17.8,1.0,8.0
충남,논산,딸기,1,16,11.0,2020-11-24,4.0,0.0,본주,33.0,13.0,10.0,8.0,16.0,26.8,1.0,6.0
충남,논산,딸기,1,16,12.0,2020-12-01,1.0,0.0,본주,32.0,7.0,11.0,8.0,19.0,24.6,1.0,11.0
충남,논산,딸기,1,16,12.0,2020-12-01,2.0,0.0,본주,34.0,7.0,12.0,10.0,18.0,22.7,1.0,7.0
충남,논산,딸기,1,16,12.0,2020-12-01,3.0,0.0,본주,30.0,7.0,9.0,8.0,19.0,20.1,1.0,8.0
충남,논산,딸기,1,16,12.0,2020-12-01,4.0,0.0,본주,32.0,14.0,12.0,9.0,19.0,20.7,1.0,6.0
충남,논산,딸기,1,16,13.0,2020-12-08,1.0,0.0,본주,31.0,5.0,11.0,8.0,19.0,15.8,1.0,11.0
충남,논산,딸기,1,16,13.0,2020-12-08,2.0,0.0,본주,34.0,5.0,12.0,10.0,18.0,17.4,1.0,7.0
충남,논산,딸기,1,16,13.0,2020-12-08,3.0,0.0,본주,31.0,5.0,9.0,8.0,19.0,18.5,1.0,8.0
충남,논산,딸기,1,16,13.0,2020-12-08,4.0,0.0,본주,33.0,9.0,10.0,8.0,20.0,16.3,1.0,7.0
충남,논산,딸기,1,16,14.0,2020-12-15,1.0,0.0,본주,32.0,5.0,11.0,8.0,20.0,16.1,1.0,9.0
충남,논산,딸기,1,16,14.0,2020-12-15,2.0,0.0,본주,34.0,5.0,12.0,10.0,19.0,18.2,1.0,6.0
충남,논산,딸기,1,16,14.0,2020-12-15,3.0,0.0,본주,32.0,5.0,9.0,8.0,20.0,18.8,1.0,7.0
충남,논산,딸기,1,16,14.0,2020-12-15,4.0,0.0,본주,32.0,9.0,10.0,8.0,21.0,16.7,1.0,5.0
충남,논산,딸기,1,16,15.0,2020-12-22,1.0,0.0,본주,33.0,6.0,10.0,8.0,19.0,16.8,1.0,8.0
충남,논산,딸기,1,16,15.0,2020-12-22,2.0,0.0,본주,35.0,8.0,11.0,9.0,18.0,18.9,1.0,4.0
충남,논산,딸기,1,16,15.0,2020-12-22,3.0,0.0,본주,32.0,6.0,10.0,8.0,20.0,19.3,1.0,7.0
충남,논산,딸기,1,16,15.0,2020-12-22,4.0,0.0,본주,32.0,10.0,10.0,8.0,22.0,17.3,1.0,3.0
충남,논산,딸기,1,16,16.0,2020-12-29,1.0,0.0,본주,33.0,6.0,10.0,8.0,20.0,17.4,1.0,6.0
충남,논산,딸기,1,16,16.0,2020-12-29,1.0,0.0,본주,33.0,6.0,10.0,8.0,20.0,17.4,2.0,
충남,논산,딸기,1,16,16.0,2020-12-29,2.0,0.0,본주,33.0,8.0,11.0,9.0,19.0,19.3,1.0,4.0
충남,논산,딸기,1,16,16.0,2020-12-29,2.0,0.0,본주,33.0,8.0,11.0,9.0,19.0,19.3,2.0,1.0
충남,논산,딸기,1,16,16.0,2020-12-29,3.0,0.0,본주,32.0,6.0,10.0,8.0,22.0,19.7,1.0,4.0
충남,논산,딸기,1,16,16.0,2020-12-29,3.0,0.0,본주,32.0,6.0,10.0,8.0,22.0,19.7,2.0,
충남,논산,딸기,1,16,16.0,2020-12-29,4.0,1.0,본주,32.0,11.0,9.0,7.0,16.0,18.0,1.0,2.0
충남,논산,딸기,1,16,16.0,2020-12-29,4.0,1.0,본주,32.0,11.0,9.0,7.0,16.0,18.0,2.0,1.0
충남,논산,딸기,1,16,16.0,2020-12-29,4.0,1.0,액1,32.0,11.0,9.0,7.0,16.0,18.0,1.0,1.0
충남,논산,딸기,1,16,17.0,2021-01-08,1.0,0.0,본주,34.0,7.0,11.5,8.5,20.0,13.69,1.0,5.0
충남,논산,딸기,1,16,17.0,2021-01-08,1.0,0.0,본주,34.0,7.0,11.5,8.5,20.0,13.69,2.0,1.0
충남,논산,딸기,1,16,17.0,2021-01-08,2.0,0.0,본주,33.4,8.0,7.3,5.7,14.0,20.3,1.0,2.0
충남,논산,딸기,1,16,17.0,2021-01-08,2.0,0.0,본주,33.4,8.0,7.3,5.7,14.0,20.3,2.0,4.0
충남,논산,딸기,1,16,17.0,2021-01-08,3.0,0.0,본주,31.3,6.0,7.5,5.5,14.0,16.75,1.0,3.0
충남,논산,딸기,1,16,17.0,2021-01-08,3.0,0.0,본주,31.3,6.0,7.5,5.5,14.0,16.75,2.0,1.0
충남,논산,딸기,1,16,17.0,2021-01-08,4.0,1.0,본주,35.0,12.0,9.0,7.0,17.5,31.47,2.0,4.0
충남,논산,딸기,1,16,17.0,2021-01-08,4.0,1.0,액1,35.0,12.0,9.0,7.0,17.5,31.47,1.0,2.0
충남,논산,딸기,1,16,18.0,2021-01-15,1.0,0.0,본주,34.0,7.0,11.5,8.5,20.0,15.4,2.0,5.0
충남,논산,딸기,1,16,18.0,2021-01-15,2.0,0.0,본주,35.5,10.0,7.0,5.5,15.0,24.9,2.0,4.0
충남,논산,딸기,1,16,18.0,2021-01-15,3.0,0.0,본주,31.0,7.0,7.5,5.5,13.0,18.5,1.0,1.0
충남,논산,딸기,1,16,18.0,2021-01-15,3.0,0.0,본주,31.0,7.0,7.5,5.5,13.0,18.5,2.0,4.0
충남,논산,딸기,1,16,18.0,2021-01-15,4.0,1.0,본주,34.0,12.0,6.5,6.5,12.0,15.92,2.0,4.0
충남,논산,딸기,1,16,18.0,2021-01-15,4.0,1.0,본주,34.0,12.0,6.5,6.5,12.0,15.92,3.0,
충남,논산,딸기,1,16,18.0,2021-01-15,4.0,1.0,액1,34.0,12.0,6.5,6.5,12.0,14.74,1.0,2.0
충남,논산,딸기,1,16,19.0,2021-01-22,1.0,0.0,본주,33.0,7.0,11.0,8.5,20.0,18.08,2.0,8.0
충남,논산,딸기,1,16,19.0,2021-01-22,2.0,1.0,액1,35.0,11.0,7.2,6.0,14.5,10.14,0.0,
충남,논산,딸기,1,16,19.0,2021-01-22,2.0,1.0,본주,35.0,11.0,7.2,6.0,14.5,21.18,1.0,4.0
충남,논산,딸기,1,16,19.0,2021-01-22,3.0,0.0,본주,32.0,9.0,6.0,5.0,13.0,19.09,2.0,2.0
충남,논산,딸기,1,16,19.0,2021-01-22,4.0,1.0,본주,35.0,14.0,7.4,6.5,12.0,15.49,2.0,4.0
충남,논산,딸기,1,16,19.0,2021-01-22,4.0,1.0,액1,35.0,14.0,7.4,6.5,12.0,15.61,3.0,
충남,논산,딸기,1,16,20.0,2021-01-29,1.0,0.0,본주,33.5,8.0,6.5,4.5,10.0,23.42,2.0,8.0
충남,논산,딸기,1,16,20.0,2021-01-29,2.0,1.0,액1,32.0,11.0,6.5,5.5,15.0,9.27,1.0,
충남,논산,딸기,1,16,20.0,2021-01-29,2.0,1.0,본주,32.0,11.0,6.5,5.5,15.0,20.52,2.0,3.0
충남,논산,딸기,1,16,20.0,2021-01-29,2.0,1.0,본주,32.0,11.0,6.5,5.5,15.0,20.52,3.0,
충남,논산,딸기,1,16,20.0,2021-01-29,3.0,0.0,본주,29.0,8.0,6.2,5.0,13.5,21.98,2.0,5.0
충남,논산,딸기,1,16,20.0,2021-01-29,4.0,1.0,본주,31.0,12.0,7.0,6.0,13.0,14.26,2.0,5.0
충남,논산,딸기,1,16,20.0,2021-01-29,4.0,1.0,본주,31.0,12.0,7.0,6.0,13.0,14.26,3.0,1.0
충남,논산,딸기,1,16,20.0,2021-01-29,4.0,1.0,액1,31.0,12.0,7.0,6.0,13.0,19.62,1.0,2.0
충남,논산,딸기,1,16,21.0,2021-02-05,1.0,0.0,본주,34.5,8.0,7.0,4.5,11.5,23.7,2.0,8.0
충남,논산,딸기,1,16,21.0,2021-02-05,2.0,1.0,액1,34.0,13.0,6.0,5.5,12.5,20.89,1.0,1.0
충남,논산,딸기,1,16,21.0,2021-02-05,2.0,1.0,본주,34.0,13.0,6.0,5.5,12.5,20.89,2.0,3.0
충남,논산,딸기,1,16,21.0,2021-02-05,2.0,1.0,액1,34.0,13.0,6.0,5.5,12.5,20.89,2.0,
충남,논산,딸기,1,16,21.0,2021-02-05,2.0,1.0,본주,34.0,13.0,6.0,5.5,12.5,20.89,3.0,1.0
충남,논산,딸기,1,16,21.0,2021-02-05,3.0,1.0,액1,29.5,11.0,6.8,5.2,14.0,9.91,1.0,
충남,논산,딸기,1,16,21.0,2021-02-05,3.0,1.0,본주,29.5,11.0,6.8,5.2,14.0,20.89,2.0,3.0
충남,논산,딸기,1,16,21.0,2021-02-05,3.0,1.0,본주,29.5,11.0,6.8,5.2,14.0,20.89,3.0,
충남,논산,딸기,1,16,21.0,2021-02-05,4.0,1.0,본주,34.0,19.0,7.5,6.5,13.0,18.23,2.0,5.0
충남,논산,딸기,1,16,21.0,2021-02-05,4.0,1.0,본주,34.0,19.0,7.5,6.5,13.0,18.23,3.0,6.0
충남,논산,딸기,1,16,21.0,2021-02-05,4.0,1.0,액1,34.0,19.0,7.5,6.5,13.0,18.59,1.0,2.0
충남,논산,딸기,1,16,21.0,2021-02-05,4.0,1.0,액1,34.0,19.0,7.5,6.5,13.0,21.5,2.0,1.0
충남,논산,딸기,1,16,22.0,2021-02-10,1.0,1.0,액1,32.0,9.0,7.0,4.8,11.5,24.51,1.0,
충남,논산,딸기,1,16,22.0,2021-02-10,1.0,1.0,본주,32.0,9.0,7.0,4.8,11.5,24.51,2.0,8.0
충남,논산,딸기,1,16,22.0,2021-02-10,2.0,1.0,액1,33.0,12.0,7.0,6.0,14.0,12.32,1.0,3.0
충남,논산,딸기,1,16,22.0,2021-02-10,2.0,1.0,본주,33.0,12.0,7.0,6.0,14.0,20.35,2.0,3.0
충남,논산,딸기,1,16,22.0,2021-02-10,2.0,1.0,본주,33.0,12.0,7.0,6.0,14.0,20.35,3.0,3.0
충남,논산,딸기,1,16,22.0,2021-02-10,3.0,1.0,액1,23.0,14.0,6.5,5.0,14.5,29.7,1.0,3.0
충남,논산,딸기,1,16,22.0,2021-02-10,3.0,1.0,본주,23.0,14.0,6.5,5.0,14.5,29.7,2.0,5.0
충남,논산,딸기,1,16,22.0,2021-02-10,3.0,1.0,본주,23.0,14.0,6.5,5.0,14.5,29.7,3.0,2.0
충남,논산,딸기,1,16,22.0,2021-02-10,4.0,1.0,본주,30.5,20.0,7.5,6.5,14.5,20.1,2.0,3.0
충남,논산,딸기,1,16,22.0,2021-02-10,4.0,1.0,본주,30.5,20.0,7.5,6.5,14.5,20.1,3.0,7.0
충남,논산,딸기,1,16,22.0,2021-02-10,4.0,1.0,액1,30.5,20.0,7.5,6.5,14.5,18.54,1.0,1.0
충남,논산,딸기,1,16,22.0,2021-02-10,4.0,1.0,액1,30.5,20.0,7.5,6.5,14.5,18.54,2.0,11.0
충남,논산,딸기,1,16,22.0,2021-02-10,4.0,1.0,액1,30.5,20.0,7.5,6.5,14.5,18.54,3.0,
충남,논산,딸기,1,16,23.0,2021-02-19,1.0,1.0,액1,33.0,10.0,7.0,6.0,11.5,22.96,1.0,2.0
충남,논산,딸기,1,16,23.0,2021-02-19,1.0,1.0,본주,33.0,10.0,7.0,6.0,11.5,22.96,2.0,7.0
충남,논산,딸기,1,16,23.0,2021-02-19,2.0,1.0,액1,33.0,19.0,7.5,6.5,15.0,10.96,1.0,4.0
충남,논산,딸기,1,16,23.0,2021-02-19,2.0,1.0,본주,33.0,19.0,7.5,6.5,15.0,23.6,2.0,3.0
